镇,zhen4,0.016108193
雪,xue3,0.016018789
午,wu3,0.016012587
练,lian4,0.016001218
迫,po4,0.015984164
爷,ye2,0.015984164
篇,pian1,0.015965560
肉,rou4,0.015927318
嘴,zui3,0.015898895
馆,guan3,0.015795021
遍,bian4,0.015785202
凡,fan2,0.015779001
础,chu3,0.015750061
洞,dong4,0.015709751
卷,juan3,0.015680811
坦,tan3,0.015679778
牛,niu2,0.015527843
宁,ning2,0.015504071
纸,zhi3,0.015504071
诸,zhu1,0.015481332
训,xun4,0.015457560
私,si1,0.015348519
庄,zhuang1,0.015337666
祖,zu3,0.015319579
丝,si1,0.015289088
翻,fan1,0.015280303
暴,bao4,0.015279269
森,sen1,0.015262215
塔,ta3,0.015221389
默,mo4,0.015210020
握,wo4,0.015202785
戏,xi4,0.015194517
隐,yin3,0.015138704
熟,shu2,0.015126818
骨,gu3,0.015079790
访,fang3,0.015056018
弱,ruo4,0.015053434
蒙,meng1,0.014996588
歌,ge1,0.014964547
店,dian4,0.014948527
鬼,gui3,0.014943359
软,ruan3,0.014927339
典,dian3,0.014914419
欲,yu4,0.014912352
萨,sa4,0.014885479
伙,huo3,0.014844136
遭,zao1,0.014801760
盘,pan2,0.014770753
爸,ba4,0.014741813
扩,kuo4,0.014641040
盖,gai4,0.014630187
弄,long4,0.014575925
雄,xiong2,0.014565072
稳,wen3,0.014486004
忘,wang4,0.014449829
亿,yi4,0.014416755
刺,ci4,0.014413654
拥,yong1,0.014383681
徒,tu2,0.014372828
姆,mu3,0.014370761
杨,yang2,0.014243115
齐,qi2,0.014201255
赛,sai4,0.014197121
趣,qu4,0.014177483
曲,qu1,0.014160430
刀,dao1,0.014104100
床,chuang2,0.014099449
迎,ying2,0.014071026
冰,bing1,0.014057072
虚,xu1,0.013992474
玩,wan2,0.013975420
析,xi1,0.013963018
窗,chuang1,0.013941829
醒,xing3,0.013901003
妻,qi1,0.013874130
透,tou4,0.013868446
购,gou4,0.013851392
替,ti4,0.013791445
塞,sai1,0.013741317
努,nu3,0.013727880
休,xiu1,0.013714961
虎,hu3,0.013702041
扬,yang2,0.013699457
途,tu2,0.013687054
侵,qin1,0.013677235
刑,xing2,0.013670517
绿,lu:4,0.013650363
兄,xiong1,0.013635893
迅,xun4,0.013602302
套,tao4,0.013591966
贸,mao4,0.013538737
毕,bi4,0.013512898
唯,wei2,0.013457602
谷,gu3,0.013438997
轮,lun2,0.013414709
库,ku4,0.013397138
迹,ji1,0.013395071
尤,you2,0.013388869
竞,jing4,0.013383185
街,jie1,0.013367164
促,cu4,0.013328922
延,yan2,0.013316519
震,zhen4,0.013305150
弃,qi4,0.013296882
甲,jia3,0.013240035
伟,wei3,0.013225048
麻,ma2,0.013221431
川,chuan1,0.013216780
申,shen1,0.013194041
缓,huan3,0.013154766
潜,qian2,0.013153215
闪,shan3,0.013140296
售,shou4,0.013128926
灯,deng1,0.013126859
针,zhen1,0.013118074
哲,zhe2,0.013102054
络,lao4,0.013051925
抵,di3,0.013037455
朱,zhu1,0.013020402
埃,ai1,0.012971824
抱,bao4,0.012955287
鼓,gu3,0.012927897
植,zhi2,0.012919112
纯,chun2,0.012862782
夏,xia4,0.012861748
忍,ren3,0.012848312
页,ye4,0.012847795
杰,jie2,0.012814204
筑,zhu2,0.012805936
折,she2,0.012783714
郑,zheng4,0.012772861
